date,Consommation_kWh,Température,Humidité,Heure,Jour_semaine,Jour_férié,Type_bâtiment,Surface,Occupants,Consommation_J-1,Consommation_H-1
2016-03-24 12:00:00,0.28,8.808333333333332,65.16666666666667,12,4,0,Industriel,212,2,0.3,0.29
2016-03-24 13:00:00,0.29,9.266666666666667,62.333333333333336,13,4,0,Commercial,134,6,0.4,0.28
2016-03-24 14:00:00,0.3,9.5,61.25,14,4,0,Industriel,237,2,0.56,0.29
2016-03-24 15:00:00,0.27,9.458333333333334,64.25,15,4,0,Commercial,108,6,0.46,0.3
2016-03-24 16:00:00,0.73,9.275,66.0,16,4,0,Résidentiel,290,2,0.65,0.27
2016-03-24 17:00:00,0.61,8.85,69.75,17,4,0,Résidentiel,233,4,0.61,0.73
2016-03-24 18:00:00,1.47,8.333333333333334,76.25,18,4,0,Commercial,372,1,0.86,0.61
2016-03-24 19:00:00,0.58,7.849999999999999,80.08333333333333,19,4,1,Commercial,301,4,0.78,1.47
2016-03-24 20:00:00,0.57,7.208333333333333,85.91666666666667,20,4,0,Commercial,194,3,0.78,0.58
2016-03-24 21:00:00,0.58,6.675,91.25,21,4,0,Résidentiel,237,6,0.52,0.57
2016-03-24 22:00:00,0.38,6.5,93.0,22,4,0,Résidentiel,338,1,0.38,0.58
2016-03-24 23:00:00,0.3,6.416666666666667,94.25,23,4,0,Résidentiel,330,4,0.28,0.38
2016-03-25 00:00:00,0.32,6.3,96.0,0,5,0,Résidentiel,201,1,0.31,0.3
2016-03-25 01:00:00,0.26,6.3,95.58333333333333,1,5,0,Résidentiel,378,3,0.31,0.32
2016-03-25 02:00:00,0.31,6.216666666666666,95.83333333333333,2,5,0,Commercial,342,5,0.31,0.26
2016-03-25 03:00:00,0.33,6.099999999999999,97.0,3,5,0,Résidentiel,128,6,0.3,0.31
2016-03-25 04:00:00,0.32,6.183333333333334,96.16666666666667,4,5,0,Résidentiel,376,6,0.22,0.33
2016-03-25 05:00:00,0.29,6.216666666666666,95.0,5,5,0,Résidentiel,156,2,0.32,0.32
2016-03-25 06:00:00,0.26,6.099999999999999,95.83333333333333,6,5,0,Commercial,206,6,0.36,0.29
2016-03-25 07:00:00,0.39,6.2250000000000005,97.0,7,5,0,Résidentiel,276,6,0.32,0.26
2016-03-25 08:00:00,0.64,6.441666666666666,97.0,8,5,0,Résidentiel,300,4,0.26,0.39
2016-03-25 09:00:00,1.57,6.708333333333333,96.58333333333333,9,5,0,Résidentiel,170,6,0.37,0.64
2016-03-25 10:00:00,0.95,7.208333333333333,95.58333333333333,10,5,0,Résidentiel,87,6,0.37,1.57
2016-03-25 11:00:00,3.12,7.958333333333333,95.0,11,5,0,Industriel,111,3,0.29,0.95
2016-03-25 12:00:00,0.96,8.599999999999998,92.91666666666667,12,5,0,Industriel,399,3,0.28,3.12
2016-03-25 13:00:00,2.37,9.266666666666666,82.08333333333333,13,5,0,Résidentiel,348,1,0.29,0.96
2016-03-25 14:00:00,2.07,10.366666666666667,67.66666666666667,14,5,0,Résidentiel,270,1,0.3,2.37
2016-03-25 15:00:00,1.9,10.35,65.5,15,5,0,Commercial,242,6,0.27,2.07
2016-03-25 16:00:00,2.19,10.166666666666666,67.75,16,5,0,Résidentiel,140,6,0.73,1.9
2016-03-25 17:00:00,1.43,10.191666666666672,64.33333333333333,17,5,0,Résidentiel,343,2,0.61,2.19
2016-03-25 18:00:00,2.35,9.15,67.0,18,5,0,Résidentiel,364,1,1.47,1.43
2016-03-25 19:00:00,1.78,7.849999999999999,72.33333333333333,19,5,0,Industriel,174,4,0.58,2.35
2016-03-25 20:00:00,0.8,6.583333333333333,76.66666666666667,20,5,0,Résidentiel,120,6,0.57,1.78
2016-03-25 21:00:00,0.65,4.633333333333333,88.08333333333333,21,5,0,Résidentiel,228,4,0.58,0.8
2016-03-25 22:00:00,0.4,2.908333333333333,92.66666666666667,22,5,0,Commercial,283,6,0.38,0.65
2016-03-25 23:00:00,0.32,1.675,95.83333333333333,23,5,0,Résidentiel,346,4,0.3,0.4
2016-03-26 00:00:00,0.33,1.8333333333333333,94.5,0,6,0,Résidentiel,81,5,0.32,0.32
2016-03-26 01:00:00,0.33,3.1750000000000003,88.91666666666667,1,6,0,Industriel,257,4,0.26,0.33
2016-03-26 02:00:00,0.31,4.233333333333333,86.0,2,6,0,Résidentiel,273,1,0.31,0.33
2016-03-26 03:00:00,0.25,3.6666666666666665,86.83333333333333,3,6,0,Commercial,275,6,0.33,0.31
2016-03-26 04:00:00,0.33,3.1166666666666667,88.0,4,6,0,Résidentiel,328,1,0.32,0.25
2016-03-26 05:00:00,0.3,3.2916666666666665,87.16666666666667,5,6,0,Résidentiel,291,4,0.29,0.33
2016-03-26 06:00:00,0.33,4.033333333333333,85.16666666666667,6,6,0,Résidentiel,232,3,0.26,0.3
2016-03-26 07:00:00,0.34,5.125,83.16666666666667,7,6,0,Résidentiel,237,3,0.39,0.33
2016-03-26 08:00:00,0.4,6.333333333333333,84.5,8,6,0,Résidentiel,218,3,0.64,0.34
2016-03-26 09:00:00,0.37,7.508333333333333,88.41666666666667,9,6,0,Commercial,300,6,1.57,0.4
2016-03-26 10:00:00,1.16,8.958333333333334,87.33333333333333,10,6,0,Résidentiel,352,2,0.95,0.37
2016-03-26 11:00:00,1.75,10.39166666666666,79.58333333333333,11,6,0,Résidentiel,233,5,3.12,1.16
2016-03-26 12:00:00,1.52,12.0,70.75,12,6,0,Résidentiel,328,4,0.96,1.75
2016-03-26 13:00:00,0.57,13.283333333333333,66.08333333333333,13,6,0,Commercial,358,2,2.37,1.52
2016-03-26 14:00:00,0.43,13.85,63.666666666666664,14,6,0,Résidentiel,383,3,2.07,0.57
2016-03-26 15:00:00,0.42,13.208333333333334,69.33333333333333,15,6,0,Résidentiel,355,4,1.9,0.43
2016-03-26 16:00:00,0.5,13.174999999999999,72.75,16,6,0,Résidentiel,81,2,2.19,0.42
2016-03-26 17:00:00,0.66,13.741666666666667,68.5,17,6,0,Résidentiel,167,1,1.43,0.5
2016-03-26 18:00:00,0.64,13.508333333333333,66.66666666666667,18,6,0,Résidentiel,366,3,2.35,0.66
2016-03-26 19:00:00,1.21,13.266666666666666,67.33333333333333,19,6,0,Commercial,209,2,1.78,0.64
2016-03-26 20:00:00,1.19,13.416666666666666,65.0,20,6,0,Résidentiel,157,6,0.8,1.21
2016-03-26 21:00:00,0.72,13.300000000000002,65.0,21,6,0,Résidentiel,339,1,0.65,1.19
2016-03-26 22:00:00,1.3,13.258333333333333,63.75,22,6,0,Résidentiel,320,3,0.4,0.72
2016-03-26 23:00:00,0.33,13.325000000000001,61.166666666666664,23,6,0,Commercial,220,5,0.32,1.3
2016-03-27 00:00:00,0.25,11.333333333333329,72.08333333333333,0,7,0,Résidentiel,307,3,0.33,0.33
2016-03-27 01:00:00,0.39,7.925,91.5,1,7,0,Résidentiel,242,6,0.33,0.25
2016-03-27 02:00:00,0.37,7.316666666666666,95.41666666666667,2,7,0,Résidentiel,315,5,0.31,0.39
2016-03-27 03:00:00,0.37,7.116666666666666,96.41666666666667,3,7,0,Résidentiel,207,5,0.25,0.37
2016-03-27 04:00:00,0.37,7.0,97.41666666666667,4,7,0,Résidentiel,279,5,0.33,0.37
2016-03-27 05:00:00,0.33,6.791666666666667,97.16666666666667,5,7,0,Résidentiel,110,4,0.3,0.37
2016-03-27 06:00:00,0.37,6.416666666666667,95.16666666666667,6,7,0,Résidentiel,217,4,0.33,0.33
2016-03-27 07:00:00,0.32,6.3,91.91666666666667,7,7,0,Résidentiel,100,5,0.34,0.37
2016-03-27 08:00:00,0.32,6.3,88.58333333333333,8,7,0,Résidentiel,313,1,0.4,0.32
2016-03-27 09:00:00,0.49,6.383333333333333,88.0,9,7,0,Résidentiel,281,5,0.37,0.32
2016-03-27 10:00:00,0.57,7.458333333333333,83.41666666666667,10,7,0,Résidentiel,358,2,1.16,0.49
2016-03-27 11:00:00,0.47,9.091666666666667,74.91666666666667,11,7,0,Commercial,210,5,1.75,0.57
2016-03-27 12:00:00,0.43,10.25,69.5,12,7,0,Industriel,227,4,1.52,0.47
2016-03-27 13:00:00,0.41,11.674999999999999,63.5,13,7,0,Industriel,108,4,0.57,0.43
2016-03-27 14:00:00,0.36,12.033333333333333,58.75,14,7,0,Commercial,387,2,0.43,0.41
2016-03-27 15:00:00,0.41,12.216666666666669,55.333333333333336,15,7,0,Commercial,241,2,0.42,0.36
2016-03-27 16:00:00,0.4,12.674999999999999,53.833333333333336,16,7,0,Commercial,140,3,0.5,0.41
2016-03-27 17:00:00,0.53,12.25,55.416666666666664,17,7,0,Résidentiel,204,1,0.66,0.4
2016-03-27 18:00:00,0.94,11.108333333333334,63.083333333333336,18,7,0,Commercial,150,1,0.64,0.53
2016-03-27 19:00:00,0.57,9.583333333333334,72.16666666666667,19,7,0,Résidentiel,322,1,1.21,0.94
2016-03-27 20:00:00,0.44,8.833333333333334,72.25,20,7,0,Résidentiel,328,6,1.19,0.57
2016-03-27 21:00:00,0.52,8.558333333333332,75.66666666666667,21,7,0,Commercial,300,4,0.72,0.44
2016-03-27 22:00:00,0.51,8.375,77.58333333333333,22,7,0,Résidentiel,100,1,1.3,0.52
2016-03-27 23:00:00,0.38,8.283333333333333,76.58333333333333,23,7,1,Résidentiel,161,3,0.33,0.51
2016-03-28 00:00:00,0.36,8.483333333333333,75.16666666666667,0,1,0,Industriel,89,3,0.25,0.38
2016-03-28 01:00:00,0.36,8.766666666666666,72.75,1,1,0,Résidentiel,91,1,0.39,0.36
2016-03-28 02:00:00,0.36,9.0,71.41666666666667,2,1,0,Résidentiel,342,2,0.37,0.36
2016-03-28 03:00:00,0.37,8.916666666666666,72.0,3,1,0,Industriel,224,3,0.37,0.36
2016-03-28 04:00:00,0.35,8.466666666666667,76.16666666666667,4,1,0,Commercial,271,2,0.37,0.37
2016-03-28 05:00:00,0.34,7.833333333333333,81.16666666666667,5,1,0,Résidentiel,329,4,0.33,0.35
2016-03-28 06:00:00,0.3,7.891666666666666,77.08333333333333,6,1,0,Résidentiel,193,6,0.37,0.34
2016-03-28 07:00:00,0.38,8.424999999999999,73.0,7,1,0,Résidentiel,105,3,0.32,0.3
2016-03-28 08:00:00,0.44,8.599999999999998,74.66666666666667,8,1,0,Commercial,350,2,0.32,0.38
2016-03-28 09:00:00,0.52,8.725,79.5,9,1,0,Résidentiel,112,1,0.49,0.44
2016-03-28 10:00:00,0.83,8.775,86.75,10,1,0,Résidentiel,141,4,0.57,0.52
2016-03-28 11:00:00,1.28,9.308333333333337,84.08333333333333,11,1,0,Résidentiel,308,5,0.47,0.83
2016-03-28 12:00:00,0.66,10.508333333333335,68.41666666666667,12,1,0,Résidentiel,382,5,0.43,1.28
2016-03-28 13:00:00,1.42,10.508333333333333,63.666666666666664,13,1,0,Industriel,174,1,0.41,0.66
2016-03-28 14:00:00,1.58,10.6,64.33333333333333,14,1,0,Résidentiel,114,4,0.36,1.42
2016-03-28 15:00:00,1.41,11.424999999999999,61.583333333333336,15,1,0,Commercial,272,4,0.41,1.58
2016-03-28 16:00:00,0.83,10.225,68.08333333333333,16,1,0,Résidentiel,155,4,0.4,1.41
2016-03-28 17:00:00,1.9,9.216666666666661,73.0,17,1,0,Commercial,328,4,0.53,0.83
2016-03-28 18:00:00,1.31,10.0,67.25,18,1,0,Industriel,162,5,0.94,1.9
2016-03-28 19:00:00,1.08,8.966666666666667,70.25,19,1,0,Résidentiel,104,2,0.57,1.31
2016-03-28 20:00:00,1.15,8.333333333333334,74.91666666666667,20,1,0,Résidentiel,136,4,0.44,1.08
2016-03-28 21:00:00,0.49,7.808333333333333,79.41666666666667,21,1,0,Résidentiel,111,2,0.52,1.15
2016-03-28 22:00:00,0.34,7.0249999999999995,83.33333333333333,22,1,0,Commercial,398,4,0.51,0.49
2016-03-28 23:00:00,0.27,6.5,88.83333333333333,23,1,0,Résidentiel,91,3,0.38,0.34
2016-03-29 00:00:00,0.34,6.208333333333333,87.5,0,2,0,Commercial,398,6,0.36,0.27
2016-03-29 01:00:00,0.35,5.8,84.41666666666667,1,2,0,Commercial,171,3,0.36,0.34
2016-03-29 02:00:00,0.36,5.883333333333333,84.58333333333333,2,2,0,Commercial,80,6,0.36,0.35
2016-03-29 03:00:00,0.32,5.958333333333333,85.25,3,2,0,Commercial,215,3,0.37,0.36
2016-03-29 04:00:00,0.37,5.7749999999999995,87.0,4,2,0,Résidentiel,275,4,0.35,0.32
2016-03-29 05:00:00,0.36,5.4750000000000005,86.58333333333333,5,2,0,Résidentiel,212,2,0.34,0.37
2016-03-29 06:00:00,0.27,5.216666666666666,85.58333333333333,6,2,0,Résidentiel,165,6,0.3,0.36
2016-03-29 07:00:00,0.37,5.058333333333333,85.41666666666667,7,2,0,Industriel,374,5,0.38,0.27
2016-03-29 08:00:00,0.43,5.541666666666667,83.91666666666667,8,2,0,Commercial,358,1,0.44,0.37
2016-03-29 09:00:00,0.52,6.716666666666666,78.5,9,2,1,Commercial,259,6,0.52,0.43
2016-03-29 10:00:00,0.49,7.841666666666666,75.41666666666667,10,2,0,Résidentiel,83,6,0.83,0.52
2016-03-29 11:00:00,0.37,8.808333333333332,74.75,11,2,0,Résidentiel,205,5,1.28,0.49
2016-03-29 12:00:00,0.62,9.183333333333332,70.08333333333333,12,2,0,Commercial,254,4,0.66,0.37
2016-03-29 13:00:00,0.67,10.091666666666667,63.5,13,2,0,Résidentiel,330,3,1.42,0.62
2016-03-29 14:00:00,0.65,10.825000000000001,60.0,14,2,0,Résidentiel,100,3,1.58,0.67
2016-03-29 15:00:00,0.65,10.591666666666667,65.0,15,2,0,Commercial,184,2,1.41,0.65
2016-03-29 16:00:00,0.73,11.291666666666666,67.41666666666667,16,2,0,Résidentiel,145,4,0.83,0.65
2016-03-29 17:00:00,1.76,11.866666666666667,57.666666666666664,17,2,0,Résidentiel,342,5,1.9,0.73
2016-03-29 18:00:00,0.65,11.766666666666666,55.5,18,2,0,Résidentiel,128,4,1.31,1.76
2016-03-29 19:00:00,0.77,10.758333333333333,61.916666666666664,19,2,0,Résidentiel,95,4,1.08,0.65
2016-03-29 20:00:00,0.79,10.0,66.41666666666667,20,2,0,Industriel,224,3,1.15,0.77
2016-03-29 21:00:00,0.54,9.666666666666666,70.75,21,2,0,Résidentiel,329,5,0.49,0.79
2016-03-29 22:00:00,0.37,9.366666666666665,76.0,22,2,0,Résidentiel,154,1,0.34,0.54
2016-03-29 23:00:00,0.42,9.683333333333332,77.66666666666667,23,2,0,Résidentiel,369,6,0.27,0.37
2016-03-30 00:00:00,0.39,9.674999999999999,80.41666666666667,0,3,0,Commercial,361,3,0.34,0.42
2016-03-30 01:00:00,0.34,9.541666666666666,78.91666666666667,1,3,0,Résidentiel,145,5,0.35,0.39
2016-03-30 02:00:00,0.37,9.558333333333332,75.58333333333333,2,3,0,Résidentiel,204,2,0.36,0.34
2016-03-30 03:00:00,0.35,9.25,75.41666666666667,3,3,0,Résidentiel,398,6,0.32,0.37
2016-03-30 04:00:00,0.34,8.816666666666666,75.58333333333333,4,3,0,Résidentiel,166,6,0.37,0.35
2016-03-30 05:00:00,0.32,8.533333333333333,76.66666666666667,5,3,0,Résidentiel,120,3,0.36,0.34
2016-03-30 06:00:00,0.37,7.925,82.33333333333333,6,3,0,Commercial,265,2,0.27,0.32
2016-03-30 07:00:00,0.35,7.441666666666666,85.33333333333333,7,3,0,Commercial,345,3,0.37,0.37
2016-03-30 08:00:00,0.5,7.625,81.33333333333333,8,3,0,Résidentiel,350,4,0.43,0.35
2016-03-30 09:00:00,0.5,8.008333333333333,76.91666666666667,9,3,0,Résidentiel,121,5,0.52,0.5
2016-03-30 10:00:00,0.59,8.674999999999999,71.5,10,3,1,Industriel,172,2,0.49,0.5
2016-03-30 11:00:00,0.6,9.366666666666665,67.16666666666667,11,3,0,Résidentiel,264,6,0.37,0.59
2016-03-30 12:00:00,0.63,9.725,64.75,12,3,0,Commercial,294,3,0.62,0.6
2016-03-30 13:00:00,0.59,10.233333333333333,63.416666666666664,13,3,0,Résidentiel,96,6,0.67,0.63
2016-03-30 14:00:00,0.53,10.658333333333333,64.83333333333333,14,3,0,Industriel,344,2,0.65,0.59
2016-03-30 15:00:00,0.53,10.85,63.5,15,3,0,Commercial,193,6,0.65,0.53
2016-03-30 16:00:00,0.37,11.116666666666667,62.916666666666664,16,3,0,Industriel,371,3,0.73,0.53
2016-03-30 17:00:00,0.52,10.916666666666666,66.58333333333333,17,3,0,Commercial,371,3,1.76,0.37
2016-03-30 18:00:00,1.17,10.591666666666667,64.75,18,3,0,Résidentiel,127,1,0.65,0.52
2016-03-30 19:00:00,0.97,9.758333333333328,67.16666666666667,19,3,0,Industriel,386,6,0.77,1.17
2016-03-30 20:00:00,1.18,8.416666666666666,77.58333333333333,20,3,0,Résidentiel,176,1,0.79,0.97
2016-03-30 21:00:00,0.41,7.391666666666666,86.5,21,3,0,Résidentiel,174,1,0.54,1.18
2016-03-30 22:00:00,0.37,6.9750000000000005,90.41666666666667,22,3,0,Commercial,153,6,0.37,0.41
2016-03-30 23:00:00,0.34,6.675,92.66666666666667,23,3,0,Commercial,147,2,0.42,0.37
2016-03-31 00:00:00,0.23,6.416666666666667,95.41666666666667,0,4,0,Industriel,325,4,0.39,0.34
2016-03-31 01:00:00,0.31,6.216666666666666,96.41666666666667,1,4,0,Résidentiel,156,3,0.34,0.23
2016-03-31 02:00:00,0.32,6.099999999999999,97.41666666666667,2,4,0,Commercial,287,5,0.37,0.31
2016-03-31 03:00:00,0.33,6.058333333333334,98.0,3,4,0,Commercial,333,1,0.35,0.32
2016-03-31 04:00:00,0.29,6.0,98.41666666666667,4,4,0,Résidentiel,300,2,0.34,0.33
2016-03-31 05:00:00,0.29,6.0,98.58333333333333,5,4,0,Résidentiel,341,6,0.32,0.29
2016-03-31 06:00:00,0.33,5.958333333333333,96.75,6,4,0,Résidentiel,338,2,0.37,0.29
2016-03-31 07:00:00,0.35,5.941666666666666,94.58333333333333,7,4,0,Résidentiel,387,2,0.35,0.33
2016-03-31 08:00:00,0.39,6.041666666666667,94.41666666666667,8,4,0,Industriel,153,6,0.5,0.35
2016-03-31 09:00:00,0.43,6.3500000000000005,93.75,9,4,1,Commercial,204,5,0.5,0.39
2016-03-31 10:00:00,0.52,7.075,88.66666666666667,10,4,0,Commercial,267,6,0.59,0.43
2016-03-31 11:00:00,0.56,7.724999999999999,83.58333333333333,11,4,0,Industriel,333,5,0.6,0.52
2016-03-31 12:00:00,0.63,7.5249999999999995,83.41666666666667,12,4,0,Résidentiel,387,6,0.63,0.56
2016-03-31 13:00:00,0.58,7.375,84.83333333333333,13,4,0,Commercial,314,1,0.59,0.63
2016-03-31 14:00:00,0.64,7.983333333333333,83.91666666666667,14,4,0,Résidentiel,329,5,0.53,0.58
2016-03-31 15:00:00,0.62,8.099999999999998,80.58333333333333,15,4,0,Commercial,151,1,0.53,0.64
2016-03-31 16:00:00,0.54,8.183333333333332,79.58333333333333,16,4,0,Résidentiel,314,5,0.37,0.62
2016-03-31 17:00:00,1.22,8.383333333333335,77.33333333333333,17,4,0,Industriel,235,5,0.52,0.54
2016-03-31 18:00:00,0.6,8.333333333333334,77.91666666666667,18,4,0,Résidentiel,194,6,1.17,1.22
2016-03-31 19:00:00,0.66,7.974999999999999,83.66666666666667,19,4,0,Résidentiel,392,5,0.97,0.6
2016-03-31 20:00:00,0.65,7.383333333333333,87.25,20,4,0,Commercial,307,1,1.18,0.66
2016-03-31 21:00:00,0.26,6.508333333333333,87.75,21,4,0,Résidentiel,324,6,0.41,0.65
2016-03-31 22:00:00,0.33,6.183333333333334,86.83333333333333,22,4,0,Commercial,385,3,0.37,0.26
2016-03-31 23:00:00,0.32,6.383333333333333,88.0,23,4,0,Résidentiel,93,1,0.34,0.33
2016-04-01 00:00:00,0.33,6.416666666666667,88.41666666666667,0,5,0,Commercial,95,3,0.23,0.32
2016-04-01 01:00:00,0.23,6.216666666666666,89.0,1,5,0,Résidentiel,121,2,0.31,0.33
2016-04-01 02:00:00,0.32,5.6000000000000005,90.25,2,5,0,Résidentiel,189,6,0.32,0.23
2016-04-01 03:00:00,0.32,4.733333333333333,91.58333333333333,3,5,0,Résidentiel,357,2,0.33,0.32
2016-04-01 04:00:00,0.31,3.9166666666666665,92.66666666666667,4,5,0,Résidentiel,98,6,0.29,0.32
2016-04-01 05:00:00,0.23,2.9333333333333336,95.0,5,5,0,Résidentiel,145,6,0.29,0.31
2016-04-01 06:00:00,0.33,2.4916666666666667,95.83333333333333,6,5,0,Résidentiel,246,1,0.33,0.23
2016-04-01 07:00:00,0.39,2.2,96.16666666666667,7,5,0,Résidentiel,152,3,0.35,0.33
2016-04-01 08:00:00,0.63,2.6166666666666667,96.66666666666667,8,5,0,Résidentiel,389,6,0.39,0.39
2016-04-01 09:00:00,0.59,3.991666666666667,95.66666666666667,9,5,0,Résidentiel,191,3,0.43,0.63
2016-04-01 10:00:00,1.18,5.766666666666667,89.75,10,5,0,Commercial,353,6,0.52,0.59
2016-04-01 11:00:00,0.29,7.408333333333334,84.25,11,5,0,Résidentiel,164,3,0.56,1.18
2016-04-01 12:00:00,0.24,8.983333333333333,76.91666666666667,12,5,0,Résidentiel,218,2,0.63,0.29
2016-04-01 13:00:00,0.32,10.216666666666663,68.16666666666667,13,5,0,Commercial,118,1,0.58,0.24
2016-04-01 14:00:00,0.31,10.758333333333333,58.75,14,5,0,Résidentiel,184,6,0.64,0.32
2016-04-01 15:00:00,0.29,10.866666666666667,56.583333333333336,15,5,0,Commercial,360,4,0.62,0.31
2016-04-01 16:00:00,0.27,10.85,57.25,16,5,0,Résidentiel,202,3,0.54,0.29
2016-04-01 17:00:00,0.27,10.416666666666666,59.833333333333336,17,5,0,Résidentiel,297,3,1.22,0.27
2016-04-01 18:00:00,0.29,10.174999999999999,62.666666666666664,18,5,0,Résidentiel,140,4,0.6,0.27
2016-04-01 19:00:00,0.31,9.708333333333332,67.5,19,5,0,Commercial,179,1,0.66,0.29
2016-04-01 20:00:00,0.23,9.258333333333333,71.0,20,5,0,Commercial,386,3,0.65,0.31
2016-04-01 21:00:00,0.3,9.033333333333333,71.83333333333333,21,5,0,Résidentiel,283,1,0.26,0.23
2016-04-01 22:00:00,0.3,8.549999999999999,75.91666666666667,22,5,0,Résidentiel,337,3,0.33,0.3
2016-04-01 23:00:00,0.3,8.325,78.75,23,5,0,Industriel,84,5,0.32,0.3
2016-04-02 00:00:00,0.25,8.291666666666666,78.25,0,6,0,Résidentiel,276,3,0.33,0.3
2016-04-02 01:00:00,0.28,7.958333333333333,79.58333333333333,1,6,0,Résidentiel,259,5,0.23,0.25
2016-04-02 02:00:00,0.33,7.691666666666667,80.66666666666667,2,6,0,Industriel,212,6,0.32,0.28
2016-04-02 03:00:00,0.28,7.2749999999999995,83.41666666666667,3,6,1,Commercial,332,1,0.32,0.33
2016-04-02 04:00:00,0.26,7.016666666666667,85.25,4,6,0,Résidentiel,344,3,0.31,0.28
2016-04-02 05:00:00,0.3,6.7749999999999995,87.41666666666667,5,6,0,Commercial,172,2,0.23,0.26
2016-04-02 06:00:00,0.31,6.683333333333334,87.58333333333333,6,6,0,Commercial,229,2,0.33,0.3
2016-04-02 07:00:00,0.22,6.8,87.41666666666667,7,6,0,Résidentiel,217,4,0.39,0.31
2016-04-02 08:00:00,0.31,6.925,86.75,8,6,0,Résidentiel,287,2,0.63,0.22
2016-04-02 09:00:00,0.31,7.3500000000000005,83.75,9,6,0,Résidentiel,204,5,0.59,0.31
2016-04-02 10:00:00,0.25,7.866666666666667,81.16666666666667,10,6,0,Industriel,313,2,1.18,0.31
2016-04-02 11:00:00,0.27,8.391666666666666,77.08333333333333,11,6,0,Commercial,140,2,0.29,0.25
2016-04-02 12:00:00,0.31,9.133333333333333,71.33333333333333,12,6,0,Résidentiel,386,2,0.24,0.27
2016-04-02 13:00:00,0.35,9.683333333333332,69.41666666666667,13,6,0,Commercial,345,3,0.32,0.31
2016-04-02 14:00:00,0.27,9.883333333333335,71.25,14,6,0,Résidentiel,213,4,0.31,0.35
2016-04-02 15:00:00,0.37,10.458333333333334,73.0,15,6,0,Résidentiel,397,1,0.29,0.27
2016-04-02 16:00:00,0.36,11.266666666666666,73.83333333333333,16,6,0,Résidentiel,192,4,0.27,0.37
2016-04-02 17:00:00,0.33,11.75,74.58333333333333,17,6,0,Résidentiel,270,5,0.27,0.36
2016-04-02 18:00:00,0.28,12.1,75.66666666666667,18,6,0,Commercial,266,3,0.29,0.33
2016-04-02 19:00:00,0.36,12.1,78.41666666666667,19,6,0,Résidentiel,398,6,0.31,0.28
2016-04-02 20:00:00,0.33,11.891666666666666,81.5,20,6,0,Commercial,168,3,0.23,0.36
2016-04-02 21:00:00,0.34,11.183333333333332,87.91666666666667,21,6,0,Résidentiel,266,2,0.3,0.33
2016-04-02 22:00:00,0.29,11.85,83.66666666666667,22,6,0,Résidentiel,386,2,0.3,0.34
2016-04-02 23:00:00,0.34,13.683333333333332,72.41666666666667,23,6,0,Industriel,211,5,0.3,0.29
2016-04-03 00:00:00,0.34,13.841666666666667,73.41666666666667,0,7,0,Résidentiel,202,6,0.25,0.34
2016-04-03 01:00:00,0.28,13.65,75.66666666666667,1,7,0,Résidentiel,127,3,0.28,0.34
2016-04-03 02:00:00,0.37,12.883333333333335,82.58333333333333,2,7,0,Résidentiel,367,6,0.33,0.28
2016-04-03 03:00:00,0.32,12.216666666666667,90.25,3,7,0,Commercial,258,1,0.28,0.37
2016-04-03 04:00:00,0.36,11.975,92.41666666666667,4,7,0,Résidentiel,259,4,0.26,0.32
2016-04-03 05:00:00,0.28,11.841666666666667,92.58333333333333,5,7,0,Résidentiel,178,3,0.3,0.36
2016-04-03 06:00:00,0.35,11.941666666666668,91.58333333333333,6,7,0,Résidentiel,113,6,0.31,0.28
2016-04-03 07:00:00,0.34,11.916666666666666,91.0,7,7,0,Résidentiel,149,1,0.22,0.35
2016-04-03 08:00:00,0.27,12.008333333333335,90.16666666666667,8,7,0,Commercial,250,1,0.31,0.34
2016-04-03 09:00:00,0.36,12.925000000000002,86.5,9,7,0,Résidentiel,351,4,0.31,0.27
2016-04-03 10:00:00,0.34,14.591666666666667,79.66666666666667,10,7,0,Résidentiel,138,1,0.25,0.36
2016-04-03 11:00:00,0.36,16.2,72.08333333333333,11,7,0,Résidentiel,260,5,0.27,0.34
2016-04-03 12:00:00,0.37,17.358333333333334,62.583333333333336,12,7,0,Résidentiel,98,1,0.31,0.36
2016-04-03 13:00:00,0.43,18.416666666666668,54.583333333333336,13,7,0,Industriel,305,6,0.35,0.37
2016-04-03 14:00:00,0.54,19.041666666666668,52.333333333333336,14,7,0,Résidentiel,174,5,0.27,0.43
2016-04-03 15:00:00,0.52,18.89166666666667,53.75,15,7,0,Industriel,376,1,0.37,0.54
2016-04-03 16:00:00,0.52,19.058333333333334,56.5,16,7,0,Résidentiel,160,2,0.36,0.52
2016-04-03 17:00:00,0.61,18.95,57.583333333333336,17,7,0,Résidentiel,254,1,0.33,0.52
2016-04-03 18:00:00,0.67,17.650000000000002,64.83333333333333,18,7,0,Commercial,301,5,0.28,0.61
2016-04-03 19:00:00,0.6,17.3,65.16666666666667,19,7,0,Résidentiel,182,1,0.36,0.67
2016-04-03 20:00:00,0.71,17.09166666666667,66.91666666666667,20,7,0,Commercial,133,1,0.33,0.6
2016-04-03 21:00:00,0.59,16.55,71.41666666666667,21,7,0,Industriel,262,1,0.34,0.71
2016-04-03 22:00:00,0.43,15.908333333333333,73.25,22,7,0,Résidentiel,397,5,0.29,0.59
2016-04-03 23:00:00,0.38,15.291666666666666,75.41666666666667,23,7,0,Résidentiel,147,1,0.34,0.43
