date,Consommation_kWh,Température,Humidité,Heure,Jour_semaine,Jour_férié,Type_bâtiment,Surface,Occupants,Consommation_J-1,Consommation_H-1,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,conso_H_1,conso_H_2,conso_H_6,conso_J_1,conso_J_7,rolling_mean_6h,rolling_mean_24h
2016-03-31 14:00:00,0.64,7.983333333333333,83.91666666666667,14,4,0,Résidentiel,329,5,0.53,0.58,3,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.58,0.63,0.39,0.53,0.3,0.5183333333333334,0.4979166666666666
2016-03-31 15:00:00,0.62,8.099999999999998,80.58333333333333,15,4,0,Commercial,151,1,0.53,0.64,3,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.64,0.58,0.43,0.53,0.27,0.56,0.5025
2016-03-31 16:00:00,0.54,8.183333333333332,79.58333333333333,16,4,0,Résidentiel,314,5,0.37,0.62,3,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.62,0.64,0.52,0.37,0.73,0.5916666666666667,0.50625
2016-03-31 17:00:00,1.22,8.383333333333335,77.33333333333333,17,4,0,Industriel,235,5,0.52,0.54,3,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.54,0.62,0.56,0.52,0.61,0.595,0.5133333333333333
2016-03-31 18:00:00,0.6,8.333333333333334,77.91666666666667,18,4,0,Résidentiel,194,6,1.17,1.22,3,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.22,0.54,0.63,1.17,1.47,0.7050000000000001,0.5425
2016-03-31 19:00:00,0.66,7.974999999999999,83.66666666666667,19,4,0,Résidentiel,392,5,0.97,0.6,3,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.6,1.22,0.58,0.97,0.58,0.7000000000000001,0.51875
2016-03-31 20:00:00,0.65,7.383333333333333,87.25,20,4,0,Commercial,307,1,1.18,0.66,3,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.66,0.6,0.64,1.18,0.57,0.7133333333333334,0.5058333333333334
2016-03-31 21:00:00,0.26,6.508333333333333,87.75,21,4,0,Résidentiel,324,6,0.41,0.65,3,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.65,0.66,0.62,0.41,0.58,0.715,0.48375000000000007
2016-03-31 22:00:00,0.33,6.183333333333334,86.83333333333333,22,4,0,Commercial,385,3,0.37,0.26,3,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.26,0.65,0.54,0.37,0.38,0.655,0.47750000000000004
2016-03-31 23:00:00,0.32,6.383333333333333,88.0,23,4,0,Résidentiel,93,1,0.34,0.33,3,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.33,0.26,1.22,0.34,0.3,0.62,0.47583333333333333
2016-04-01 00:00:00,0.33,6.416666666666667,88.41666666666667,0,5,0,Commercial,95,3,0.23,0.32,4,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.32,0.33,0.6,0.23,0.32,0.47000000000000003,0.47500000000000003
2016-04-01 01:00:00,0.23,6.216666666666666,89.0,1,5,0,Résidentiel,121,2,0.31,0.33,4,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.33,0.32,0.66,0.31,0.26,0.425,0.47916666666666674
2016-04-01 02:00:00,0.32,5.6000000000000005,90.25,2,5,0,Résidentiel,189,6,0.32,0.23,4,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.23,0.33,0.65,0.32,0.31,0.35333333333333333,0.47583333333333333
2016-04-01 03:00:00,0.32,4.733333333333333,91.58333333333333,3,5,0,Résidentiel,357,2,0.33,0.32,4,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.32,0.23,0.26,0.33,0.33,0.29833333333333334,0.47583333333333333
2016-04-01 04:00:00,0.31,3.9166666666666665,92.66666666666667,4,5,0,Résidentiel,98,6,0.29,0.32,4,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.32,0.32,0.33,0.29,0.32,0.3083333333333333,0.47541666666666665
2016-04-01 05:00:00,0.23,2.9333333333333336,95.0,5,5,0,Résidentiel,145,6,0.29,0.31,4,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.31,0.32,0.32,0.29,0.29,0.305,0.47625000000000006
2016-04-01 06:00:00,0.33,2.4916666666666667,95.83333333333333,6,5,0,Résidentiel,246,1,0.33,0.23,4,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.23,0.31,0.33,0.33,0.26,0.29,0.47375000000000006
2016-04-01 07:00:00,0.39,2.2,96.16666666666667,7,5,0,Résidentiel,152,3,0.35,0.33,4,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.33,0.23,0.23,0.35,0.39,0.29,0.47375000000000006
2016-04-01 08:00:00,0.63,2.6166666666666667,96.66666666666667,8,5,0,Résidentiel,389,6,0.39,0.39,4,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.39,0.33,0.32,0.39,0.64,0.31666666666666665,0.47541666666666665
2016-04-01 09:00:00,0.59,3.991666666666667,95.66666666666667,9,5,0,Résidentiel,191,3,0.43,0.63,4,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.63,0.39,0.32,0.43,1.57,0.36833333333333335,0.48541666666666666
2016-04-01 10:00:00,1.18,5.766666666666667,89.75,10,5,0,Commercial,353,6,0.52,0.59,4,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.59,0.63,0.31,0.52,0.95,0.41333333333333333,0.4920833333333334
2016-04-01 11:00:00,0.29,7.408333333333334,84.25,11,5,0,Résidentiel,164,3,0.56,1.18,4,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1.18,0.59,0.23,0.56,3.12,0.5583333333333333,0.5195833333333334
2016-04-01 12:00:00,0.24,8.983333333333333,76.91666666666667,12,5,0,Résidentiel,218,2,0.63,0.29,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.29,1.18,0.33,0.63,0.96,0.5683333333333334,0.5083333333333333
2016-04-01 13:00:00,0.32,10.216666666666663,68.16666666666667,13,5,0,Commercial,118,1,0.58,0.24,4,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.24,0.29,0.39,0.58,2.37,0.5533333333333333,0.4920833333333334
2016-04-01 14:00:00,0.31,10.758333333333333,58.75,14,5,0,Résidentiel,184,6,0.64,0.32,4,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.32,0.24,0.63,0.64,2.07,0.5416666666666666,0.48125
2016-04-01 15:00:00,0.29,10.866666666666667,56.583333333333336,15,5,0,Commercial,360,4,0.62,0.31,4,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.31,0.32,0.59,0.62,1.9,0.48833333333333334,0.4675
2016-04-01 16:00:00,0.27,10.85,57.25,16,5,0,Résidentiel,202,3,0.54,0.29,4,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.29,0.31,1.18,0.54,2.19,0.4383333333333333,0.45374999999999993
2016-04-01 17:00:00,0.27,10.416666666666666,59.833333333333336,17,5,0,Résidentiel,297,3,1.22,0.27,4,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.27,0.29,0.29,1.22,1.43,0.2866666666666667,0.44250000000000006
2016-04-01 18:00:00,0.29,10.174999999999999,62.666666666666664,18,5,0,Résidentiel,140,4,0.6,0.27,4,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.27,0.27,0.24,0.6,2.35,0.2833333333333333,0.40291666666666665
2016-04-01 19:00:00,0.31,9.708333333333332,67.5,19,5,0,Commercial,179,1,0.66,0.29,4,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.29,0.27,0.32,0.66,1.78,0.2916666666666667,0.38999999999999996
2016-04-01 20:00:00,0.23,9.258333333333333,71.0,20,5,0,Commercial,386,3,0.65,0.31,4,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.31,0.29,0.31,0.65,0.8,0.29000000000000004,0.3754166666666667
2016-04-01 21:00:00,0.3,9.033333333333333,71.83333333333333,21,5,0,Résidentiel,283,1,0.26,0.23,4,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.23,0.31,0.29,0.26,0.65,0.27666666666666667,0.35791666666666666
2016-04-01 22:00:00,0.3,8.549999999999999,75.91666666666667,22,5,0,Résidentiel,337,3,0.33,0.3,4,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.3,0.23,0.27,0.33,0.4,0.2783333333333333,0.3595833333333333
2016-04-01 23:00:00,0.3,8.325,78.75,23,5,0,Industriel,84,5,0.32,0.3,4,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.3,0.3,0.27,0.32,0.32,0.2833333333333333,0.35833333333333334
2016-04-02 00:00:00,0.25,8.291666666666666,78.25,0,6,0,Résidentiel,276,3,0.33,0.3,4,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.3,0.3,0.29,0.33,0.33,0.28833333333333333,0.3575
2016-04-02 01:00:00,0.28,7.958333333333333,79.58333333333333,1,6,0,Résidentiel,259,5,0.23,0.25,4,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.25,0.3,0.31,0.23,0.33,0.2816666666666667,0.3541666666666667
2016-04-02 02:00:00,0.33,7.691666666666667,80.66666666666667,2,6,0,Industriel,212,6,0.32,0.28,4,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.28,0.25,0.23,0.32,0.31,0.27666666666666667,0.35625
2016-04-02 03:00:00,0.28,7.2749999999999995,83.41666666666667,3,6,1,Commercial,332,1,0.32,0.33,4,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.33,0.28,0.3,0.32,0.25,0.29333333333333333,0.3566666666666667
2016-04-02 04:00:00,0.26,7.016666666666667,85.25,4,6,0,Résidentiel,344,3,0.31,0.28,4,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.28,0.33,0.3,0.31,0.33,0.29,0.355
2016-04-02 05:00:00,0.3,6.7749999999999995,87.41666666666667,5,6,0,Commercial,172,2,0.23,0.26,4,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.26,0.28,0.3,0.23,0.3,0.2833333333333334,0.3529166666666666
2016-04-02 06:00:00,0.31,6.683333333333334,87.58333333333333,6,6,0,Commercial,229,2,0.33,0.3,4,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.3,0.26,0.25,0.33,0.33,0.2833333333333334,0.3558333333333333
2016-04-02 07:00:00,0.22,6.8,87.41666666666667,7,6,0,Résidentiel,217,4,0.39,0.31,4,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.31,0.3,0.28,0.39,0.34,0.29333333333333333,0.35500000000000004
2016-04-02 08:00:00,0.31,6.925,86.75,8,6,0,Résidentiel,287,2,0.63,0.22,4,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.22,0.31,0.33,0.63,0.4,0.2833333333333333,0.34791666666666665
2016-04-02 09:00:00,0.31,7.3500000000000005,83.75,9,6,0,Résidentiel,204,5,0.59,0.31,4,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.31,0.22,0.28,0.59,0.37,0.27999999999999997,0.3345833333333333
2016-04-02 10:00:00,0.25,7.866666666666667,81.16666666666667,10,6,0,Industriel,313,2,1.18,0.31,4,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.31,0.31,0.26,1.18,1.16,0.285,0.3229166666666667
2016-04-02 11:00:00,0.27,8.391666666666666,77.08333333333333,11,6,0,Commercial,140,2,0.29,0.25,4,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.25,0.31,0.3,0.29,1.75,0.2833333333333333,0.2841666666666667
2016-04-02 12:00:00,0.31,9.133333333333333,71.33333333333333,12,6,0,Résidentiel,386,2,0.24,0.27,4,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.27,0.25,0.31,0.24,1.52,0.2783333333333333,0.2833333333333333
2016-04-02 13:00:00,0.35,9.683333333333332,69.41666666666667,13,6,0,Commercial,345,3,0.32,0.31,4,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.31,0.27,0.22,0.32,0.57,0.2783333333333333,0.28625
2016-04-02 14:00:00,0.27,9.883333333333335,71.25,14,6,0,Résidentiel,213,4,0.31,0.35,4,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.35,0.31,0.31,0.31,0.43,0.3,0.28750000000000003
2016-04-02 15:00:00,0.37,10.458333333333334,73.0,15,6,0,Résidentiel,397,1,0.29,0.27,4,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.27,0.35,0.31,0.29,0.42,0.29333333333333333,0.28583333333333333
2016-04-02 16:00:00,0.36,11.266666666666666,73.83333333333333,16,6,0,Résidentiel,192,4,0.27,0.37,4,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.37,0.27,0.25,0.27,0.5,0.3033333333333333,0.2891666666666666
2016-04-02 17:00:00,0.33,11.75,74.58333333333333,17,6,0,Résidentiel,270,5,0.27,0.36,4,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.36,0.37,0.27,0.27,0.66,0.32166666666666666,0.29291666666666666
2016-04-02 18:00:00,0.28,12.1,75.66666666666667,18,6,0,Commercial,266,3,0.29,0.33,4,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.33,0.36,0.31,0.29,0.64,0.33166666666666667,0.29541666666666666
2016-04-02 19:00:00,0.36,12.1,78.41666666666667,19,6,0,Résidentiel,398,6,0.31,0.28,4,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.28,0.33,0.35,0.31,1.21,0.3266666666666667,0.295
2016-04-02 20:00:00,0.33,11.891666666666666,81.5,20,6,0,Commercial,168,3,0.23,0.36,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.36,0.28,0.27,0.23,1.19,0.3283333333333333,0.2970833333333333
2016-04-02 21:00:00,0.34,11.183333333333332,87.91666666666667,21,6,0,Résidentiel,266,2,0.3,0.33,4,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.33,0.36,0.37,0.3,0.72,0.3383333333333334,0.30124999999999996
2016-04-02 22:00:00,0.29,11.85,83.66666666666667,22,6,0,Résidentiel,386,2,0.3,0.34,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.34,0.33,0.36,0.3,1.3,0.3333333333333333,0.30291666666666667
2016-04-02 23:00:00,0.34,13.683333333333332,72.41666666666667,23,6,0,Industriel,211,5,0.3,0.29,4,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.29,0.34,0.33,0.3,0.33,0.3216666666666667,0.3025
2016-04-03 00:00:00,0.34,13.841666666666667,73.41666666666667,0,7,0,Résidentiel,202,6,0.25,0.34,4,1,0.0,1.0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.34,0.29,0.28,0.25,0.25,0.3233333333333333,0.3041666666666667
2016-04-03 01:00:00,0.28,13.65,75.66666666666667,1,7,0,Résidentiel,127,3,0.28,0.34,4,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.34,0.34,0.36,0.28,0.39,0.3333333333333333,0.30791666666666667
2016-04-03 02:00:00,0.37,12.883333333333335,82.58333333333333,2,7,0,Résidentiel,367,6,0.33,0.28,4,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.28,0.34,0.33,0.33,0.37,0.32,0.30791666666666667
2016-04-03 03:00:00,0.32,12.216666666666667,90.25,3,7,0,Commercial,258,1,0.28,0.37,4,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.37,0.28,0.34,0.28,0.37,0.32666666666666666,0.3095833333333333
2016-04-03 04:00:00,0.36,11.975,92.41666666666667,4,7,0,Résidentiel,259,4,0.26,0.32,4,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.32,0.37,0.29,0.26,0.37,0.3233333333333333,0.31124999999999997
2016-04-03 05:00:00,0.28,11.841666666666667,92.58333333333333,5,7,0,Résidentiel,178,3,0.3,0.36,4,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.36,0.32,0.34,0.3,0.33,0.33499999999999996,0.3154166666666667
2016-04-03 06:00:00,0.35,11.941666666666668,91.58333333333333,6,7,0,Résidentiel,113,6,0.31,0.28,4,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.28,0.36,0.34,0.31,0.37,0.325,0.3145833333333333
2016-04-03 07:00:00,0.34,11.916666666666666,91.0,7,7,0,Résidentiel,149,1,0.22,0.35,4,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.35,0.28,0.28,0.22,0.32,0.32666666666666666,0.31625
2016-04-03 08:00:00,0.27,12.008333333333335,90.16666666666667,8,7,0,Commercial,250,1,0.31,0.34,4,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.34,0.35,0.37,0.31,0.32,0.33666666666666667,0.32125
2016-04-03 09:00:00,0.36,12.925000000000002,86.5,9,7,0,Résidentiel,351,4,0.31,0.27,4,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.27,0.34,0.32,0.31,0.49,0.32,0.31958333333333333
2016-04-03 10:00:00,0.34,14.591666666666667,79.66666666666667,10,7,0,Résidentiel,138,1,0.25,0.36,4,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.36,0.27,0.36,0.25,0.57,0.32666666666666666,0.32166666666666666
2016-04-03 11:00:00,0.36,16.2,72.08333333333333,11,7,0,Résidentiel,260,5,0.27,0.34,4,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.34,0.36,0.28,0.27,0.47,0.3233333333333333,0.32541666666666663
2016-04-03 12:00:00,0.37,17.358333333333334,62.583333333333336,12,7,0,Résidentiel,98,1,0.31,0.36,4,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.36,0.34,0.35,0.31,0.43,0.33666666666666667,0.32916666666666666
2016-04-03 13:00:00,0.43,18.416666666666668,54.583333333333336,13,7,0,Industriel,305,6,0.35,0.37,4,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.37,0.36,0.34,0.35,0.41,0.34,0.33166666666666667
2016-04-03 14:00:00,0.54,19.041666666666668,52.333333333333336,14,7,0,Résidentiel,174,5,0.27,0.43,4,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.43,0.37,0.27,0.27,0.36,0.355,0.335
2016-04-03 15:00:00,0.52,18.89166666666667,53.75,15,7,0,Industriel,376,1,0.37,0.54,4,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.54,0.43,0.36,0.37,0.41,0.39999999999999997,0.34625
2016-04-03 16:00:00,0.52,19.058333333333334,56.5,16,7,0,Résidentiel,160,2,0.36,0.52,4,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.52,0.54,0.34,0.36,0.4,0.4266666666666667,0.35250000000000004
2016-04-03 17:00:00,0.61,18.95,57.583333333333336,17,7,0,Résidentiel,254,1,0.33,0.52,4,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.52,0.52,0.36,0.33,0.53,0.4566666666666666,0.3591666666666667
2016-04-03 18:00:00,0.67,17.650000000000002,64.83333333333333,18,7,0,Commercial,301,5,0.28,0.61,4,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.61,0.52,0.37,0.28,0.94,0.49833333333333335,0.37083333333333335
2016-04-03 19:00:00,0.6,17.3,65.16666666666667,19,7,0,Résidentiel,182,1,0.36,0.67,4,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.67,0.61,0.43,0.36,0.57,0.5483333333333333,0.3870833333333333
2016-04-03 20:00:00,0.71,17.09166666666667,66.91666666666667,20,7,0,Commercial,133,1,0.33,0.6,4,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.6,0.67,0.54,0.33,0.44,0.5766666666666667,0.3970833333333334
2016-04-03 21:00:00,0.59,16.55,71.41666666666667,21,7,0,Industriel,262,1,0.34,0.71,4,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.71,0.6,0.52,0.34,0.52,0.605,0.41291666666666665
2016-04-03 22:00:00,0.43,15.908333333333333,73.25,22,7,0,Résidentiel,397,5,0.29,0.59,4,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.59,0.71,0.52,0.29,0.51,0.6166666666666667,0.42333333333333334
2016-04-03 23:00:00,0.38,15.291666666666666,75.41666666666667,23,7,0,Résidentiel,147,1,0.34,0.43,4,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.43,0.59,0.61,0.34,0.38,0.6016666666666667,0.42916666666666664
2016-04-04 00:00:00,0.35,14.916666666666666,76.41666666666667,0,1,0,Commercial,107,4,0.34,0.38,4,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.38,0.43,0.67,0.34,0.36,0.5633333333333334,0.43083333333333335
2016-04-04 01:00:00,0.34,14.299999999999999,79.5,1,1,0,Résidentiel,353,6,0.28,0.35,4,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.35,0.38,0.6,0.28,0.36,0.5099999999999999,0.43124999999999997
2016-04-04 02:00:00,0.28,13.35,85.08333333333333,2,1,0,Résidentiel,361,4,0.37,0.34,4,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.34,0.35,0.71,0.37,0.36,0.46666666666666673,0.43375
2016-04-04 03:00:00,0.34,12.625,88.83333333333333,3,1,0,Résidentiel,390,5,0.32,0.28,4,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.28,0.34,0.59,0.32,0.37,0.39499999999999996,0.43
2016-04-04 04:00:00,0.35,12.058333333333332,90.83333333333333,4,1,0,Résidentiel,198,2,0.36,0.34,4,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.34,0.28,0.43,0.36,0.35,0.35333333333333333,0.43083333333333335
2016-04-04 05:00:00,0.34,11.958333333333334,90.33333333333333,5,1,0,Commercial,213,4,0.28,0.35,4,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.35,0.34,0.38,0.28,0.34,0.34,0.43041666666666667
2016-04-04 06:00:00,0.35,11.525,88.0,6,1,0,Résidentiel,208,6,0.35,0.34,4,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.34,0.35,0.35,0.35,0.3,0.3333333333333333,0.43291666666666667
2016-04-04 07:00:00,0.94,11.0,88.0,7,1,0,Résidentiel,87,3,0.34,0.35,4,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.35,0.34,0.34,0.34,0.38,0.3333333333333333,0.43291666666666667
2016-04-04 08:00:00,0.42,10.708333333333334,88.83333333333333,8,1,0,Commercial,130,6,0.27,0.94,4,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.94,0.35,0.28,0.27,0.44,0.43333333333333335,0.4579166666666667
